HouseholdRole,Age,Sex,Education,MonthlyIncome,IncomeLevel,IndustryCode,HouseholdSES,HouseholdItem,PeriodStay,FamilySES,MeanSES,Ketena
1,20,0,8,500,Low,6,1,2,6,1,1.333333333,8
0,25,1,8,,,,,,,,,8
0,3,0,96,,,,,,,,,8
1,20,0,8,500,Low,6,1,2,3,1,1.333333333,8
0,25,0,8,,,,,,,,,8
1,20,0,2,800,Medium,6,2,1,6,1,1.333333333,8
0,19,0,4,,,,,,,,,8
1,21,0,2,700,Medium,6,1,1,6,1,1,8
0,20,0,9,,,,,,,,,8
1,26,0,4,1000,Medium,6,2,1,4,2,1.666666667,8
0,22,1,9,,,,,,,,,8
0,11,1,2,,,,,,,,,8
0,6,0,1,,,,,,,,,8
0,1,1,96,,,,,,,,,8
0,15,0,9,,,,,,,,,8
1,22,0,5,700,Medium,6,1,1,5,1,1,8
1,41,0,2,400,Low,6,1,1,1,1,1,8
1,24,0,10,1000,Medium,6,2,1,1,2,1.666666667,8
0,23,1,11,,,,,,,,,8
0,2,0,96,,,,,,,,,8
1,80,1,0,,,,1,1,99,1,1,8
0,60,1,97,,,,,,,,,8
1,40,0,0,2000,Medium,6,2,2,9,2,2,8
0,30,1,0,,,,,,,,,8
0,15,0,5,,,,,,,,,8
0,14,0,4,,,,,,,,,8
0,9,0,3,,,,,,,,,8
0,7,0,1,,,,,,,,,8
0,29,0,4,,,,,,,,,8
0,22,1,4,,,,,,,,,8
1,24,0,3,3000,High,6,3,2,5,2,2.333333333,8
0,19,1,2,,,,,,,,,8
1,42,0,14,1000,Medium,98,3,3,5,4,3.333333333,8
0,33,1,14,,,,,,,,,8
0,7,1,2,,,,,,,,,8
0,2,1,96,,,,,,,,,8
0,26,0,10,,,,,,,,,8
1,27,1,10,1000,Medium,6,1,1,8,1,1,8
1,30,0,4,,,,,,,,,8
0,28,1,10,1500,Medium,6,2,2,9,2,2,8
0,2,0,96,,,,,,,,,8
1,30,0,12,,,,,,,,,8
0,28,1,12,2000,Medium,7,2,2,99,2,2,8
0,3,0,98,,,,,,,,,8
1,45,0,8,,,,,,,,,8
0,40,1,3,1000,Medium,14.1,1,1,2,1,1,8
0,22,0,9,,,,,,,,,8
0,18,1,10,,,,,,,,,8
0,23,1,9,,,,,,,,,8
1,45,0,0,1000,Medium,6,1,1,7,1,1,8
0,35,1,0,,,,,,,,,8
0,3,1,96,,,,,,,,,8
0,25,1,5,,,,,,,,,8
0,13,0,1,,,,,,,,,8
1,30,0,0,1000,Medium,6,1,1,9,1,1,8
0,28,1,0,,,,,,,,,8
0,8,0,1,,,,,,,,,8
0,5,0,98,,,,,,,,,8
0,5,0,98,,,,,,,,,8
1,73,1,14,1800,Medium,99,3,2,3,3,2.666666667,8
0,24,0,10,,,,,,,,,8
0,17,0,11,,,,,,,,,8
1,37,1,0,1000,Medium,6,1,1,20,1,1,8
0,16,0,9,,,,,,,,,8
0,18,0,11,,,,,,,,,8
1,23,0,12.5,,,,3,1,5,2,2,8
0,20,0,10,,,,,,,,,8
0,25,1,10,,,,,,,,,8
1,23,0,10,,,,3,1,5,2,2,8
1,34,0,10,5000,High,98,2,2,2,2,2,8
0,22,1,10,,,,,,,,,8
0,1,1,96,,,,,,,,,8
1,46,0,6,,,,1,1,6,1,1,8
0,38,1,5,,,,,,,,,8
0,24,0,13,,,,,,,,,8
0,23,0,14,,,,,,,,,8
0,18,1,13,,,,,,,,,8
0,20,1,10,3000,High,,3,3,1,2,2.666666667,8
1,60,0,15,,,,,,,,,8
0,26,0,8,,,,,,,,,8
0,7,1,1,,,,,,,,,8
0,17,1,7,500,Low,98,2,2,99,2,2,8
1,22,1,10,,,,,,,,,8
0,30,0,14,3000,High,6,1,1,99,1,1,8
1,21,0,5,,,,,,,,,8
0,25,0,12,5000,High,15,2,2,11,2,2,8
1,58,0,12,,,,,,,,,8
0,49,1,4,,,,,,,,,8
0,17,1,11,,,,,,,,,8
0,13,1,6,,,,,,,,,8
0,13,1,6,,,,,,,,,8
1,30,0,10,2000,Medium,6,1,1,1,1,1,8
0,27,1,10,,,,,,,,,8
0,2,1,96,,,,,,,,,8
1,28,0,10,4000,High,6,1,1,99,1,1,8
0,22,1,10,,,,,,,,,8
1,55,0,12,1500,Medium,,2,2,20,2,2,8
0,45,1,6,,,,,,,,,8
0,18,1,9,,,,,,,,,8
0,17,1,8,,,,,,,,,8
1,28,0,10,2000,Medium,,1,1,1,1,1,8
0,23,1,5,,,,,,,,,8
1,23,0,5,1000,Medium,6,1,1,2,1,1,8
0,18,1,6,,,,,,,,,8
1,55,0,10,2000,Medium,99,1,1,13,2,1.333333333,8
0,45,1,7,,,,,,,,,8
0,19,1,14,,,,,,,,,8
0,13,1,9,,,,,,,,,8
1,30,0,,2000,Medium,6,1,1,99,1,1,8
1,39,0,10,3000,High,6,2,2,12,2,2,8
0,21,0,,,,,,,,,,8
0,17,0,11,,,,,,,,,8
0,18,1,14,,,,,,,,,8
1,24,0,6,3000,High,6,1,1,1,1,1,8
0,13,1,7,,,,,,,,,8
0,4,0,1,,,,,,,,,8
1,26,0,8,2000,Medium,6,1,1,1,1,1,8
0,28,1,6,,,,,,,,,8
0,,1,,,,,,,,,,8
1,35,0,8,2000,Medium,6,1,1,1,1,1,8
0,21,1,8,,,,,,,,,8
0,1,0,96,,,,,,,,,8
1,25,0,13,2000,Medium,6,1,1,1,1,1,8
0,22,1,10,,,,,,,,,8
1,70,1,5,,,,,,12,1,1,8
1,40,1,7,,,,,,1,1,1,8
1,33,1,7,100,Low,98,1,1,1,1,1,8
0,1,1,96,,,,,,,,,8
0,21,1,9,,,,,,,,,8
0,22,1,12,,,,,,,,,8
1,26,0,12,1000,Medium,98,1,1,3,1,1,8
0,24,0,0,,,,,,,,,8
0,26,0,8,,,,,,,,,8
0,26,0,8,,,,,,,,,8
1,30,0,10,1500,Medium,98,1,1,6,1,1,8
1,25,0,8,700,Medium,6,1,1,7,1,1,8
0,23,1,10,,,,,,,,,8
1,30,1,5,2000,Medium,12,2,2,3,2,2,8
0,14,0,7,,,,,,,,,8
0,7,0,2,,,,,,,,,8
0,1,1,96,,,,,,,,,8
1,19,0,9,600,Medium,6,1,1,3,1,1,8
0,18,1,8,,,,,,,,,8
1,24,0,13,2000,Medium,6,1,1,4,1,1,8
0,22,1,12.5,,,,,,,,,8
1,25,0,10,1000,Medium,6,1,1,3,1,1,8
0,22,1,10,,,,,,,,,8
1,26,0,10,200,Low,6,1,1,6,1,1,8
0,23,1,8,,,,,,,,,8
0,2,0,96,,,,,,,,,8
0,20,1,12,,,,,,,,,8
0,16,1,7,,,,,,,,,8
1,23,0,10,300,Low,6,1,1,4,1,1,8
0,20,1,6,,,,,,,,,8
1,26,0,9,6000,High,6,1,1,7,1,1,8
0,28,0,8,,,,,,,,,8
1,23,0,8,400,Low,6,1,1,6,1,1,8
0,24,0,8,,,,,,,,,8
1,23,0,10,1000,Medium,6,1,1,3,1,1,8
0,22,1,14,,,,,,,,,8
1,22,0,10,1000,Medium,6,1,1,3,1,1,8
0,20,1,10,,,,,,,,,8
1,22,0,10,1000,Medium,6,1,1,7,1,1,8
1,18,0,9,1000,Medium,6,1,1,1,1,1,8
0,16,0,5,,,,,,,,,8
0,21,0,8,,,,,,,,,8
1,22,0,10,1000,Medium,6,1,1,4,1,1,8
0,20,1,9,,,,,,,,,8
0,3,0,96,,,,,,,,,8
1,29,0,10,1000,Medium,6,1,1,4,1,1,8
1,30,0,6,500,Low,12,2,2,30,2,2,8
1,38,1,96,300,Low,6,1,1,11,1,1,8
0,11,0,1,,,,,,,,,8
0,5,0,98,500,Low,6,1,1,7,1,1,8
1,25,0,0,500,Low,6,1,1,2,1,1,8
1,22,0,0,,,,,,,,,8
1,23,0,8,500,Low,6,1,1,5,1,1,8
0,27,1,6,,,,,,,,,8
1,22,1,12.5,700,Medium,6,1,1,2,1,1,8
1,38,0,12,1000,Medium,12,2,2,22,2,2,8
0,30,1,6,,,,,,,,,8
0,21,1,9,,,,,,,,,8
0,17,1,5,,,,,,,,,8
0,21,1,8,,,,,,,,,8
0,2,0,96,,,,,,,,,8
1,35,0,13,1500,Medium,98,2,2,12,2,2,8
0,29,1,13,,,,,,,,,8
0,4,0,14,,,,,,,,,8
0,2,1,96,,,,,,,,,8
0,14,1,2,,,,,,,,,8
1,40,0,14,1000,Medium,98,1,1,16,1,1,8
0,32,1,14,,,,,,,,,8
0,28,1,13,,,,,,,,,8
0,26,0,6,,,,,,,,,8
0,26,0,13,,,,,,,,,8
0,6,1,14,,,,,,,,,8
0,22,1,9,,,,,,,,,8
1,39,0,14,2000,Medium,98,2,2,10,2,2,8
0,22,0,14,,,,,,,,,8
0,15,1,8,,,,,,,,,8
0,28,1,9,,,,,,,,,8
0,8,1,2,,,,,,,,,8
1,32,1,12,1000,Medium,12,2,2,10,2,2,8
0,13,0,8,,,,,,,,,8
0,10,1,5,,,,,,,,,8
0,4,1,98,,,,,,,,,8
1,65,1,12,700,Medium,99,1,1,10,1,1,8
1,36,0,9,600,Medium,8,1,1,10,1,1,8
0,29,1,11,,,,,,,,,8
1,20,0,7,600,Medium,6,2,1,3,1,1.333333333,8
0,20,0,8,,,,,,,,,8
0,23,0,10,,,,,,,,,8
0,26,0,10,500,Low,6,1,1,1,1,1,8
1,35,0,0,500,Low,6,1,1,10,1,1,8
0,25,1,0,500,Low,6,1,1,1,1,1,8
0,2,1,96,500,Low,12,2,2,3,2,2,8
1,23,0,8,,,,,,,,,8
1,26,1,9,,,,,,,,,8
1,22,1,10,1000,Medium,8,2,2,1,1,1.666666667,8
1,24,0,6,,,,,,,,,8
0,22,1,6,,,,,,,,,8
0,2,1,96,2000,Medium,14.11,1,1,2,1,1,8
1,27,0,10,,,,,,,,,8
0,24,1,7,500,Low,6,1,1,7,1,1,8
0,2,0,96,500,Low,6,2,2,6,2,2,8
1,25,0,8,600,Medium,6,1,1,6,1,1,8
0,19,1,8,600,Medium,12,2,2,6,2,2,8
1,22,0,8,,,,,,,,,8
0,62,1,,,,,,,,,,8
0,22,1,5,1000,Medium,6,1,1,8,1,1,8
1,42,1,0,,,,,,,,,8
0,17,0,8,,,,,,,,,8
0,16,0,6,,,,,,,,,8
1,26,0,4,,,,,,,,,8
0,25,1,9,,,,,,,,,8
0,2,1,96,,,,,,,,,8
1,58,0,12,2500,High,8,1,1,6,1,1,8
0,44,1,12,,,,,,,,,8
0,14,1,6,,,,,,,,,8
0,23,0,10,,,,,,,,,8
0,10,0,2,,,,,,,,,8
1,45,1,0,,,,,,3,1,1,8
0,12,0,3,,,,,,,,,8
1,28,1,7,3000,High,98,1,1,1,1,1,8
0,2,1,96,,,,,,,,,8
1,42,0,8,3000,High,98,2,2,10,2,2,8
0,30,1,8,,,,,,,,,8
0,4,0,98,,,,,,,,,8
0,1,0,96,,,,,,,,,8
1,32,0,12.5,3000,High,98,2,2,2,2,2,8
0,27,1,10,,,,,,,,,8
0,1,0,96,,,,,,,,,8
1,61,0,10,2700,High,99,3,2,8,2,2.333333333,8
0,41,1,7,,,,,,,,,8
0,24,1,14,,,,,,,,,8
0,22,1,13,,,,,,,,,8
0,17,0,11,,,,,,,,,8
1,30,0,6,1000,Medium,6,3,2,5,2,2.333333333,8
0,32,1,0,,,,,,,,,8
0,5,1,98,,,,,,,,,8
1,32,1,6,1500,Medium,98,3,2,1,2,2.333333333,8
0,18,1,10,,,,,,,,,8
0,15,1,9,,,,,,,,,8
0,6,0,1,,,,,,,,,8
1,27,0,9,600,Medium,6,3,2,3,2,2.333333333,8
0,25,1,6,,,,,,,,,8
0,5,1,98,,,,,,,,,8
0,1,1,96,,,,,,,,,8
1,55,0,14,2000,Medium,99,3,3,8,3,3,8
0,45,1,9,,,,,,,,,8
0,24,1,13,,,,,,,,,8
0,19,0,12,,,,,,,,,8
0,13,1,8,,,,,,,,,8
0,7,1,2,,,,,,,,,8
1,28,0,10,1000,Medium,98,3,2,,2,2.333333333,8
0,22,1,10,,,,,,,,,8
1,25,0,8,1000,Medium,98,2,2,,2,2,8
0,18,1,7,,,,,,,,,8
0,59,0,14,,,,,,,,,8
0,54,1,13,10000,High,98,3,3,12,3,3,8
1,15,1,7,,,,,,,,,8
0,3,1,96,,,,,,,,,8
1,70,0,13,1500,Medium,99,3,3,7,3,3,8
0,45,1,14,,,,,,,,,8
0,19,1,0,,,,,,,,,8
0,17,1,10,,,,,,,,,8
0,18,1,12,,,,,,,,,8
1,45,0,15,10000,High,98,3,3,2,3,3,8
0,35,1,4,,,,,,,,,8
0,17,1,9,,,,,,,,,8
0,15,1,8,,,,,,,,,8
0,13,1,6,,,,,,,,,8
0,11,1,5,,,,,,,,,8
0,8,0,2,,,,,,,,,8
0,3,1,96,,,,,,,,,8
1,65,1,10,350,Low,99,3,3,99,2,2.666666667,8
0,33,0,12,,,,,,,,,8
0,38,0,12,,,,,,,,,8
0,40,1,10,,,,,,,,,8
1,41,0,14,7000,High,15,3,3,9,3,3,8
0,38,1,13,,,,,,,,,8
0,58,1,7,,,,,,,,,8
0,38,1,14,,,,,,,,,8
0,14,0,8,,,,,,,,,8
0,11,1,6,,,,,,,,,8
1,34,0,0,5000,High,98,3,3,3,3,3,8
0,30,1,0,,,,,,,,,8
0,4,0,98,,,,,,,,,8
0,14,1,3,,,,,,,,,8
1,31,1,14,4500,High,98,3,3,4,3,3,8
0,29,1,13,,,,,,,,,8
1,52,0,12,,,,,,,,,8
0,49,1,12,5800,High,15,3,3,12,3,3,8
0,28,0,14,,,,,,,,,8
0,25,1,13,,,,,,,,,8
0,23,1,14,,,,,,,,,8
0,18,1,12,,,,,,,,,8
0,76,1,3,,,,,,,,,8
1,30,0,6,1000,Medium,6,2,1,99,2,1.666666667,8
0,22,1,7,,,,,,,,,8
0,3,0,96,,,,,,,,,8
1,20,0,10,8500,High,15,2,2,99,2,2,8
0,20,1,10,,,,,,,,,8
0,20,1,8,,,,,,,,,8
1,25,0,8,1000,Medium,98,2,3,99,2,2.333333333,8
0,23,1,7,,,,,,,,,8
1,28,0,8,1000,Medium,6,2,2,2,2,2,8
0,26,1,7,,,,,,,,,8
0,7,1,1,,,,,,,,,8
0,1,1,96,,,,,,,,,8
0,20,1,8,,,,,,,,,8
1,42,0,0,800,Medium,6,2,2,10,2,2,8
0,40,1,0,,,,,,,,,8
0,20,1,14,,,,,,,,,8
0,18,0,10,,,,,,,,,8
0,14,0,7,,,,,,,,,8
1,50,0,0,1000,Medium,14.1,1,1,4,1,1,8
0,35,1,0,,,,,,,,,8
0,15,0,7,,,,,,,,,8
0,10,1,3,,,,,,,,,8
0,5,1,98,,,,,,,,,8
1,35,0,4,1000,Medium,14.1,1,1,4,1,1,8
0,30,1,3,,,,,,,,,8
0,6,0,98,,,,,,,,,8
0,17,0,4,,,,,,,,,8
0,18,0,5,,,,,,,,,8
0,15,0,3,,,,,,,,,8
1,38,0,10,3000,High,7,3,3,4,2,2.666666667,8
0,28,1,13,,,,,,,,,8
0,1,1,96,,,,,,,,,8
0,1,1,96,,,,,,,,,8
0,8,0,1,1000,Medium,6,3,1,13,2,2,8
1,35,0,10,,,,,,,,,8
0,30,1,10,,,,3,1,3,2,2,8
1,28,0,10,,,,,,,,,8
0,25,1,7,,,,3,1,3,2,2,8
1,30,0,10,,,,,,,,,8
0,25,1,10,,,,,,,,,8
0,1,1,96,1000,Medium,6,2,1,8,2,1.666666667,8
1,32,0,9,1000,Medium,6,3,2,10,2,2.333333333,8
1,28,0,10,,,,,,,,,8
0,22,1,6,,,,,,,,,8
0,3,1,96,,,,,,,,,8
0,7,1,98,,,,,,,,,8
1,26,0,6,2000,Medium,6,1,1,5,2,1.333333333,8
0,25,1,10,,,,,,,,,8
0,22,0,4,,,,,,,,,8
1,25,0,14,2000,Medium,6,1,1,3,1,1,8
0,21,1,10,,,,,,,,,8
1,24,0,10,1000,Medium,7,1,1,4,1,1,8
1,31,0,12,2000,Medium,6,2,2,99,2,2,8
0,26,1,5,,,,,,,,,8
0,7,0,2,,,,,,,,,8
1,22,1,0,1500,Medium,6,2,1,1,1,1.333333333,8
0,20,1,10,,,,,,,,,8
0,18,1,8,,,,,,,,,8
1,48,1,12,5000,High,99,3,3,1,2,2.666666667,8
0,25,1,14,,,,,,,,,8
0,24,0,14,,,,,,,,,8
0,23,1,14,,,,,,,,,8
0,19,1,12,,,,,,,,,8
0,27,1,14,,,,,,,,,8
0,22,1,10,,,,,,,,,8
1,29,0,10,1000,Medium,6,2,1,11,2,1.666666667,8
0,25,1,8,,,,,,,,,8
1,39,0,4,1500,Medium,6,2,1,11,2,1.666666667,8
0,32,1,0,,,,,,,,,8
0,15,0,4,,,,,,,,,8
0,8,1,1,,,,,,,,,8
0,3,0,96,,,,,,,,,8
1,31,0,6,800,Medium,14.1,2,1,99,2,1.666666667,8
0,30,1,0,,,,,,,,,8
0,5,0,98,,,,,,,,,8
0,3,0,96,,,,,,,,,8
1,23,0,0,200,Low,99,,,7,1,1,8
1,20,1,6,600,Medium,6,3,1,3,1,1.666666667,8
0,12,1,4,,,,,,,,,8
1,20,1,5,600,Medium,6,3,1,99,1,1.666666667,8
1,27,0,0,800,Medium,6,3,1,2,1,1.666666667,8
0,25,1,4,,,,,,,,,8
0,9,1,1,,,,,,,,,8
1,20,0,8,1500,Medium,6,3,1,99,1,1.666666667,8
0,19,1,10,,,,,,,,,8
1,27,0,10,3000,High,7.1,3,1,3,2,2,8
0,21,1,6,,,,,,,,,8
0,1,0,96,,,,,,,,,8
0,15,1,3,,,,,,,,,8
1,20,1,10,800,Medium,6,3,1,3,1,1.666666667,8
0,28,0,8,,,,,,,,,8
0,20,0,10,,,,,,,,,8
1,24,1,10,1700,Medium,99,3,1,5,1,1.666666667,8
1,35,0,10,1200,Medium,15.1,3,1,5,1,1.666666667,8
0,23,0,12,,,,,,,,,8
0,20,0,10,,,,,,,,,8
0,17,0,6,,,,,,,,,8
0,14,1,5,,,,,,,,,8
1,42,0,99,1500,Medium,98,1,2,4,1,1.333333333,8
0,32,1,0,,,,,,,,,8
0,16,0,9,,,,,,,,,8
0,6,1,98,,,,,,,,,8
0,21,1,10,,,,,,,,,8
1,34,0,10,1300,Medium,98,1,2,5,2,1.666666667,8
0,27,1,6,,,,,,,,,8
0,2,0,96,,,,,,,,,8
1,26,0,8,1300,Medium,98,3,1,2,1,1.666666667,8
0,21,1,8,,,,,,,,,8
1,25,0,9,300,Low,98,3,1,3,1,1.666666667,8
1,28,0,8,1500,Medium,6,3,2,2,2,2.333333333,8
0,22,1,5,,,,,,,,,8
1,20,1,5,1000,Medium,9,3,1,2,1,1.666666667,8
1,34,1,0,600,Medium,6,3,1,7,1,1.666666667,8
0,12,0,1,,,,,,,,,8
0,35,0,0,,,,,,,,,8
1,27,0,7,1000,Medium,6,3,1,4,1,1.666666667,8
0,24,1,6,,,,,,,,,8
0,1,0,96,,,,,,,,,8
0,21,1,8,,,,,,,,,8
1,32,1,0,800,Medium,6,,1,4,1,1,8
0,8,1,98,,,,,,,,,8
0,5,0,98,,,,,,,,,8
0,12,0,98,,,,,,,,,8
1,46,0,0,300,Low,98,2,2,6,1,1.666666667,8
0,38,1,0,,,,,,,,,8
0,21,1,9,,,,,,,,,8
0,16,1,8,,,,,,,,,8
0,13,0,8,,,,,,,,,8
0,9,0,4,,,,,,,,,8
1,25,0,10,1500,Medium,14.1,2,2,3,2,2,8
0,28,1,0,,,,,,,,,8
0,9,1,2,,,,,,,,,8
0,1,0,96,,,,,,,,,8
1,30,0,2,3000,High,98,2,2,4,2,2,8
0,25,1,5,,,,,,,,,8
0,2,1,96,,,,,,,,,8
0,18,1,3,,,,,,,,,8
1,22,0,4,800,Medium,19,2,2,8,1,1.666666667,8
0,23,1,0,,,,,,,,,8
0,3,1,96,,,,,,,,,8
0,1,1,96,,,,,,,,,8
0,30,1,1,,,,,,,,,8
1,20,0,5,1500,Medium,6,2,2,5,2,2,8
0,25,0,10,,,,,,,,,8
0,16,1,4,,,,,,,,,8
1,30,0,4,1500,Medium,98,2,2,99,2,2,8
0,30,1,3,,,,,,,,,8
1,30,0,14,,,,,,,,,8
0,26,1,0,6000,High,98,3,3,9,3,3,8
1,20,0,8,1100,Medium,98,3,3,99,2,2.666666667,8
1,18,0,0,,,,,,,,,8
0,23,0,8,1500,Medium,98,3,3,1,2,2.666666667,8
1,60,1,0,1000,Medium,98,3,3,,,3,8
0,23,0,14,,,,,,,,,8
1,30,0,2,1000,Medium,6,3,3,99,2,2.666666667,8
0,25,1,6,,,,,,,,,8
0,10,1,3,,,,,,,,,8
0,2,0,96,,,,,,,,,8
1,28,0,8,6000,High,98,3,3,2,2,2.666666667,8
0,24,1,7,,,,,,,,,8
0,1,1,96,,,,,,,,,8
1,31,0,9,3000,High,98,3,3,1,3,3,8
0,29,1,9,,,,,,,,,8
0,4,1,96,,,,,,,,,8
0,1,0,96,,,,,,,,,8
1,39,0,8,1000,Medium,98,3,3,5,3,3,8
0,34,1,13,,,,,,,,,8
0,22,0,13,,,,,,,,,8
0,16,0,10,,,,,,,,,8
0,8,0,3,,,,,,,,,8
0,1,0,96,,,,,,,,,8
0,5,1,98,,,,,,,,,8
0,13,1,3,,,,,,,,,8
1,30,0,12,5000,High,98,3,2,1,3,2.666666667,8
0,20,1,8,,,,,,,,,8
1,22,0,10,500,Low,98,2,2,2,2,2,8
1,23,0,10,1500,Medium,6,3,2,3,2,2.333333333,8
0,20,1,7,,,,,,,,,8
0,1,1,96,,,,,,,,,8
1,48,0,0,2000,Medium,19,3,3,15,2,2.666666667,8
0,35,1,0,,,,,,,,,8
0,20,0,11,,,,,,,,,8
0,16,0,9,,,,,,,,,8
0,14,1,9,,,,,,,,,8
0,29,1,14,,,,,,,,,8
1,30,0,3,500,Low,6,2,2,99,2,2,8
0,25,1,6,,,,,,,,,8
0,2,1,96,,,,,,,,,8
0,22,0,5,,,,,,,,,8
1,35,0,14,5000,High,15,3,3,10,3,3,8
0,30,1,13,,,,,,,,,8
0,7,1,1,,,,,,,,,8
0,24,1,12.5,,,,,,,,,8
0,25,1,10,,,,,,,,,8
0,20,1,10,,,,,,,,,8
1,20,0,3,900,Medium,6,2,2,3,2,2,8
1,25,0,9,9000,High,6,2,2,3,2,2,8
1,26,0,5,900,Medium,6,2,2,4,2,2,8
0,26,1,2,,,,,,,,,8
0,2,0,96,,,,,,,,,8
0,1,0,96,,,,,,,,,8
1,24,0,10,900,Medium,6,2,2,3,2,2,8
1,38,0,8,2000,Medium,98,3,3,10,3,3,8
0,22,1,10,,,,,,,,,8
0,7,0,2,,,,,,,,,8
0,6,0,98,,,,,,,,,8
0,3,1,96,,,,,,,,,8
0,1,0,96,,,,,,,,,8
1,49,0,14,5000,High,15,2,2,1,2,2,8
0,30,1,10,,,,,,,,,8
0,2,1,96,,,,,,,,,8
1,25,1,2,500,Low,6,2,2,5,1,1.666666667,8
0,8,0,2,,,,,,,,,8
1,30,0,4,800,Medium,6,2,2,6,2,2,8
0,25,1,2,,,,,,,,,8
0,6,0,98,,,,,,,,,8
0,1,0,96,,,,,,,,,8
1,35,1,0,1000,Medium,12,2,2,4,2,2,8
0,16,0,7,,,,,,,,,8
0,16,0,6,,,,,,,,,8
1,72,0,12,1000,Medium,12,2,2,1,2,2,8
0,24,0,14,,,,,,,,,8
0,20,0,10,,,,,,,,,8
1,23,1,7,500,Low,6,1,1,4,1,1,8
0,1,1,96,,,,,,,,,8
0,22,1,5,,,,,,,,,8
0,19,1,2,,,,,,,,,8
0,26,1,10,,,,,,,,,8
1,35,0,13,7000,High,8,1,1,1,2,1.333333333,8
0,30,1,13,,,,,,,,,8
0,2,1,96,,,,,,,,,8
0,26,1,13,,,,,,,,,8
1,28,0,7,1000,Medium,14.1,1,1,1,1,1,8
0,27,1,8,,,,,,,,,8
0,34,0,14,1000,Medium,98,1,1,2,1,1,8
0,28,1,14,,,,,,,,,8
1,2,1,96,,,,,,,,,8
0,18,1,6,,,,,,,,,8
1,23,1,0,500,Low,6,1,1,9,1,1,8
0,1,0,96,,,,,,,,,8
1,19,0,10,600,Medium,6,1,1,5,1,1,8
1,18,0,5,,,,,,,,,8
1,28,0,10,900,Medium,6,1,1,8,1,1,8
0,25,1,6,1000,Medium,6,1,1,1,1,1,8
1,24,0,4,2000,Medium,6,1,1,1,1,1,8
0,21,1,10,,,,,,,,,8
1,40,0,9,1000,Medium,98,1,1,5,1,1,8
0,29,1,12.5,,,,,,,,,8
0,9,0,2,,,,,,,,,8
0,4,0,98,,,,,,,,,8
0,35,0,10,,,,,,,,,8
1,27,0,0,1000,Medium,6,1,1,4,1,1,8
0,26,1,0,,,,,,,,,8
0,8,1,2,,,,,,,,,8
0,4,0,98,,,,,,,,,8
1,32,0,10,1000,Medium,6,1,1,4,1,1,8
0,20,0,3,,,,,,,,,8
1,22,1,8,,,,,,,,,8
0,38,1,0,500,Low,12,2,2,38,2,2,8
1,18,0,11,,,,,,,,,8
0,22,1,4,1000,Medium,6,1,1,8,1,1,8
0,19,0,3,,,,,,,,,8
1,67,0,0,,,,,,,,,8
0,27,0,3,1000,Medium,6,1,1,6,1,1,8
0,25,1,4,,,,,,,,,8
1,25,0,8,800,Medium,6,3,3,4,3,3,8
0,25,1,4,,,,,,,,,8
0,2,1,96,,,,,,,,,8
1,50,0,0,1500,Medium,12,3,3,4,3,3,8
0,46,1,0,,,,,,,,,8
0,21,0,9,,,,,,,,,8
0,19,1,8,,,,,,,,,8
0,17,1,6,,,,,,,,,8
0,9,1,1,,,,,,,,,8
0,2,0,96,,,,,,,,,8
1,39,0,6,600,Medium,14.1,3,3,4,3,3,8
0,37,1,0,,,,,,,,,8
0,13,1,6,,,,,,,,,8
0,11,1,3,,,,,,,,,8
0,4,1,96,,,,,,,,,8
1,29,1,12,400,Low,99,1,1,2,1,1,8
1,60,0,0,2000,Medium,12,3,3,4,3,3,8
0,55,1,5,,,,,,,,,8
0,15,1,7,,,,,,,,,8
1,79,1,12,400,Low,14.11,3,3,1,3,3,8
0,35,1,12,,,,,,,,,8
0,14,1,8,,,,,,,,,8
0,8,0,4,,,,,,,,,8
0,38,0,2,,,,,,,,,8
0,19,1,7,,,,,,,,,8
1,22,0,9,500,Low,6,1,1,4,1,1,8
1,25,0,6,500,Low,6,1,1,4,1,1,8
0,20,1,8,,,,,,,,,8
1,18,1,5,,,,,,,,,8
1,28,0,5,600,Medium,6,1,1,1,1,1,8
0,22,1,2,400,Low,12,2,2,4,2,2,8
0,8,1,2,,,,,,,,,8
0,2,1,96,,,,,,,,,8
1,48,0,12,5000,High,15,2,2,1,2,2,8
0,36,1,10,,,,,,,,,8
0,19,0,14,,,,,,,,,8
0,4,1,14,,,,,,,,,8
1,40,0,12,2000,Medium,8,1,1,1,1,1,8
0,35,1,0,,,,,,,,,8
1,26,0,10,1500,Medium,12,3,3,4,3,3,8
0,23,1,5,,,,,,,,,8
0,4,0,1,,,,,,,,,8
0,2,1,96,,,,,,,,,8
1,30,0,0,1000,Medium,6,1,1,4,1,1,8
0,25,1,0,,,,,,,,,8
1,30,0,10,3000,High,98,2,2,1,2,2,8
0,22,1,13,,,,,,,,,8
0,2,1,96,,,,,,,,,8
0,3,0,14,,,,,,,,,8
0,22,1,10,,,,,,,,,8
0,45,0,13,700,Medium,6,3,3,10,3,3,8
0,36,1,13,,,,,,,,,8
0,10,1,4,,,,,,,,,8
0,7,0,1,,,,,,,,,8
0,26,0,5,300,Low,6,1,1,8,1,1,8
0,25,1,3,,,,,,,,,8
0,3,1,96,,,,,,,,,8
0,22,1,6,,,,,,,,,8
1,25,1,0,,,,1,1,5,1,1,8
0,3,1,96,,,,,,,,,8
0,33,0,14,5000,High,7,3,3,1,3,3,8
0,28,1,13,,,,,,,,,8
